year,iso3,elec,mobile,internet,fixedtel,mys,eys,tertiary,secondary
2002,ZAF,76.7,28.5342918067619,6.71032243705404,10.2396082917712,8.520000458,11.52935028,,74.4450225830078
2003,ZAF,78.8,34.762637167057,7.00769172611251,10.1236387004893,8.760000229,11.64111042,,75.5357818603516
2004,ZAF,80.6,42.5360187041727,8.4251186825406,10.0078746440117,8.819999695,11.85159969,,78.2966613769531
2005,ZAF,80.8,68.6197925954101,7.48854252992921,9.89290106151273,8.899999619,11.85476017,,80.4203414916992
2006,ZAF,80.7,79.3267335992398,7.60713967477381,9.77833696149169,8.949999809,11.96778965,,83.7833480834961
2007,ZAF,82.0,83.7149918944889,8.06537517355504,9.6618579297611,9.079999924,12.31620979,,85.5366287231445
2008,ZAF,81.9,88.0374704690533,8.43,9.53739263414744,9.220000267,12.47587967,,84.0473480224609
2009,ZAF,82.6,89.7686684071896,10.0,9.41067012245238,9.600000381,12.63554955,,85.9605407714844
2010,ZAF,82.8,96.2325212467793,24.0,9.28663316486529,9.670000076,12.8413496,,86.5922045596808
2011,ZAF,83.6,120.765642853915,33.97,9.1593192252016,9.68999958,13.10684967,,88.9442291259766
2012,ZAF,85.2,127.16760060932,41.0,9.01221393913757,9.930000305,13.54292011,17.9447234835981,92.1625137329102
2013,ZAF,85.2,140.576037974212,46.5,7.08790726554287,10.03999996,13.91226006,18.6088225305342,96.66285705566409
2014,ZAF,85.9,142.60448245213,49.0,6.56134657681708,10.14999962,14.2816,18.4813356370067,101.163200378418
2015,ZAF,85.3,155.137526067883,51.91910172,7.28278809553078,10.22999954,14.60560989,19.0332949537661,104.622812990742
2016,ZAF,83.9,143.92861725374,54.0,7.89885690860552,10.18499994,14.24452019,18.9292980324153,103.855987548828
2017,ZAF,84.4,153.547950468153,56.16740036,8.34572825526195,10.14000034,14.26511002,21.0902909603212,105.623168945312
2018,ZAF,84.7,157.691905248121,62.40000153,5.7076756742075,10.75500011,14.0805397,22.3515425184231,101.399612936693
2019,ZAF,85.0,162.73854828041,69.69689941,3.39788868156673,11.36999989,14.21393013,22.2442465104023,103.78912033531
2020,ZAF,90.0,158.447269436121,72.1128006,3.46552094773156,10.55465984,13.98349953,22.6148742572009,103.501178102472
2021,ZAF,89.3,163.12806305125,74.96859741,2.39370519000635,11.60999966,14.11433983,22.3431289991291,106.443303990911
2022,ZAF,86.5,160.728511675754,78.29319763,2.09942831181494,11.60999966,13.79325008,23.7271036201865,104.535066506498
2023,ZAF,87.7,171.508619260428,78.33670044,2.14060112018556,11.60999966,13.79325008,23.493768799339,104.133480684239
2024,ZAF,90.2,179.336329840585,78.35759735,1.58269570571817,,,,
1990,ZMB,13.9,0.0,0.0,0.836,4.480000019,7.79542017,2.08488011360169,20.5650405883789
1991,ZMB,12.7527027130127,0.0,0.001695,0.864,4.571048226,7.854483475,,20.4994330406189
1992,ZMB,19.2,0.0,0.00339,0.928,4.662096432,7.91354678,,20.4338254928589
1993,ZMB,14.213207244873,0.0,0.005084999999999999,0.931,4.753144639,7.972610085,,20.3682179450989
1994,ZMB,14.9417591094971,0.0,0.00678,0.93,4.844192845,8.03167339,,20.3026103973389
1995,ZMB,15.6682720184326,0.017814096,0.00878,0.874,4.935241052,8.090736695,,
1996,ZMB,17.3,0.0305661,0.00907,0.866,5.026289259,8.1498,,
1997,ZMB,17.1124591827393,0.049818486,0.00933,0.838,5.117337465,8.252778915,,
1998,ZMB,19.0,0.088130826,0.0302,0.819,5.208385672,8.355757831,2.3989999294281,
1999,ZMB,18.5402450561523,0.292997637,0.147,0.853,5.299433878,8.458736746,2.38265991210938,
2000,ZMB,16.7,0.986790190215631,0.191071642503428,0.831793464941961,5.390482085,8.561715661,,
2001,ZMB,20.2,1.17382884665021,0.233129556342332,0.829641309090346,5.481530292,8.664694577,,
2002,ZMB,17.4,1.30627973518656,0.477750906947484,0.823388616906411,5.572578498,8.767673492,,
2003,ZMB,18.5,2.19418141328044,0.980483039426114,0.80507338444289,5.663626705,9.21109085,,
2004,ZMB,20.3,4.095483250513,1.1,0.808938069347528,5.754674911,9.654508207,,
2005,ZMB,23.3,8.10285575705197,1.299999952,0.807803243654501,5.845723118,10.09792556,,
2006,ZMB,24.1,13.7130197625584,1.600000024,0.770242728647956,5.936771325,10.54134292,,
2007,ZMB,18.5,21.0028503587521,1.899999976,0.730508388920568,6.027819531,10.98476028,,
2008,ZMB,25.7,27.1785188664379,2.200000048,0.695781780716001,6.118867738,10.9873134,,
2009,ZMB,26.6,32.6653441943001,2.5,0.669669347562921,6.209915945,10.98986653,,
2010,ZMB,22.0,39.0029310604332,3.0,0.847711883934189,6.300964151,10.99241965,,
2011,ZMB,28.3,56.5498570557445,3.5,0.593767913052657,6.392012358,10.99497277,3.99062158481189,
2012,ZMB,29.2,70.5708583739075,4.099999905,0.553466899303986,6.483060564,10.99752589,3.96159738763825,
2013,ZMB,30.1,67.5095981900639,4.8,0.751750260098109,6.574108771,11.00007902,,
2014,ZMB,27.9,63.6342658198343,6.5,0.719834743759403,6.665156978,11.00263214,,
2015,ZMB,31.1,70.4778478853307,8.8,0.708362519405804,6.756205184,11.00518704,,
2016,ZMB,35.4,71.0460770668914,10.30000019,0.599529762262656,6.847253391,11.00774254,,
2017,ZMB,40.3,77.0500111230113,12.19999981,0.581630289450569,6.938301597,11.01029863,,
2018,ZMB,40.2,86.0723321005416,14.2999970950012,0.558842820810936,7.029349804,11.01285531,,
2019,ZMB,43.0,93.0147820773422,14.47189999,0.522414611037722,7.157121491,11.01541258,,
2020,ZMB,44.6,100.235122888213,14.64579964,0.376947956637658,7.284893177,11.01797045,,
2021,ZMB,46.7,103.28257957834,14.82190037,0.336228939908865,7.397408543,11.02052892,,
2022,ZMB,47.8,98.4372601156219,15.0,0.477766566840031,7.397408543,11.02052892,,
2023,ZMB,51.1,102.06156495632,16.45070076,0.392125734626554,7.397408543,11.02052892,,
2024,ZMB,53.6,108.704779873813,17.10099983,0.345710307823296,,,,56.7889289855957
1990,ZWE,,0.0,0.0,1.22,5.026712187,9.529560089,5.23507022857666,45.1692810058594
1991,ZWE,,0.0,0.000435,1.21,5.171277376,9.931150436,5.29875993728638,46.4788589477539
1992,ZWE,28.2,0.0,0.00087,1.19,5.320000172,9.542510033,6.0151801109314,41.2138786315918
1993,ZWE,31.163667678833,0.0,0.001305,1.18,5.473000145,9.644214358,,38.7120895385742
1994,ZWE,28.1,0.0,0.00174,1.24,5.626000118,9.745918683,,38.8840713500977
1995,ZWE,31.948579788208,0.0,0.00768,1.39,5.779000092,9.847623008,,40.1783218383789
1996,ZWE,32.3372955322266,0.0,0.0168,1.57,5.932000065,9.949327333,,40.5330085754395
1997,ZWE,32.7226104736328,0.050464682,0.0331,1.86,6.085000038,10.05103166,,41.5819091796875
1998,ZWE,33.1038475036621,0.164525469,0.0816,2.04,6.238000011,10.15273598,,40.87236976623535
1999,ZWE,38.4,1.485090967,0.162,2.03,6.390999985,10.25444031,,40.1628303527832
2000,ZWE,33.7,2.24049586047155,0.401433535211582,2.09719850774319,6.543999958,10.41816044,,40.0179290771484
2001,ZWE,34.2,2.62282489639699,0.799846045633137,2.11944619321526,6.696999931,10.91864014,,42.1351890563965
2002,ZWE,34.2,2.80268634448722,1.1,2.38138867818261,6.849999905,10.52871037,,41.4578285217285
2003,ZWE,35.1,2.97286950320066,1.8,2.46004785844847,6.951999903,10.28876972,,39.1011009216309
2004,ZWE,35.6,3.44289649532877,2.1,2.56350207053334,7.053999901,10.3613898,,
2005,ZWE,36.1,5.18375075059487,2.400000095,2.62748257049824,7.155999899,10.43400987,,
2006,ZWE,37.2,6.71981716376718,2.400000095,2.65550160666232,7.257999897,10.50662994,,
2007,ZWE,37.2,9.57238712914296,3.0,2.69445827252579,7.359999895,10.57925002,,
2008,ZWE,37.7,12.7687473922863,3.5,2.68536151563656,7.461999893,10.65187009,,
2009,ZWE,43.4,30.3664594808256,4.0,2.93024540451457,7.563999891,10.72449017,,
2010,ZWE,38.9,57.6496262357609,6.400000095,2.83755952511083,7.665999889,10.79711024,6.9457720142893,
2011,ZWE,36.9,67.6698277302716,8.399999619,2.61852811651921,7.767999887,10.86973031,7.111226643716,
2012,ZWE,44.0,91.2870035773198,12.0,2.18303999735994,7.869999886,10.94235039,7.12874147164551,75.8648109767885
2013,ZWE,40.6,97.2838146490947,15.5,2.1704450353537,7.989999771,10.80508041,7.31873655658947,52.4158515930176
2014,ZWE,32.3,83.0460608477621,16.3647399572904,2.31904465847593,8.109999657,10.83630927,9.183819296798536,
2015,ZWE,33.7,88.5991977366782,22.74279976,2.31753384763247,8.38904953,10.86762838,11.0489020370076,
2016,ZWE,42.5,88.2100456333277,23.12000084,2.09393043729119,8.424524784,10.89903801,,
2017,ZWE,44.0,95.136682697741,24.39999962,1.78329330628047,8.460000038,10.93053842,,
2018,ZWE,45.4,85.8627371320218,25.0,1.78821948415546,8.573729992,10.96212987,,
2019,ZWE,46.7,86.4094297249598,26.5883007,1.74007986710817,8.687459946,10.99381263,,
2020,ZWE,52.7,84.9604118996672,29.29856532,1.62342254288174,8.808312975,11.02558696,,
2021,ZWE,49.0,90.2538486226365,32.5923996,1.54091133814136,8.930847216,11.05745312,,
2022,ZWE,50.1,88.9958314912836,36.25650024,1.81295030647724,8.930847216,11.05745312,,
2023,ZWE,62.0,91.6344110473757,38.67480087,1.89491691421643,8.930847216,11.05745312,,
2024,ZWE,62.0,94.2451753366358,41.64279938,1.79175373787759,,,7.74912957845971,
